#k_1,k_2,k_12,SigmaSquared_k1,SigmaSquared_k2,SigmaSquared_k12,Semillas,Error_MC,Datos
0.0009650748519732176,0.0004794213490197782,0.0037276975896883375,1.6130816039346036e-10,7.503498975596821e-10,5.213889972230203e-10,339148,Nada,Nada
0.0009697984334811821,0.0004428980895234024,0.003676372564181209,1.7354854314882942e-10,8.090304743155844e-10,5.580177142579393e-10,432074,Nada,Nada
0.0009162903172161128,0.0005631988611745262,0.003938512572759239,1.6401606900030672e-10,7.859081940467843e-10,5.294829266381191e-10,112169,Nada,Nada
0.001163579920273807,0.00043148079215492275,0.0034982451226260374,2.0464839073322543e-10,9.270311294388953e-10,6.40040724787368e-10,602242,Nada,Nada
0.0011311370320663682,0.0004200709153326033,0.0034871657555737108,2.0001934697394018e-10,9.039037085890689e-10,6.295408856330589e-10,334403,Nada,Nada
0.0010592051313887186,0.0004863982725126942,0.003668657512858569,1.8531540758048152e-10,8.546344096060404e-10,5.905621646847175e-10,442280,Nada,Nada
0.0009613247705422535,0.00045429151740506227,0.0035708656814978697,1.6889079925311944e-10,7.978746229708728e-10,5.397963019136647e-10,415436,Nada,Nada
0.0010668469419011306,0.0004148495199352002,0.0035145258475429075,1.6320256735266008e-10,7.512063441276949e-10,5.159609532056855e-10,588211,Nada,Nada
0.0009320723401115371,0.0005330837704299526,0.0038378001194176873,1.7011467847777334e-10,8.018923465402735e-10,5.522790535619273e-10,689607,Nada,Nada
0.0010296147373707102,0.0005424944103600501,0.0037655997611557614,1.915707503198367e-10,8.898638543541026e-10,6.136056391641666e-10,555928,Nada,Nada
0.0010624270960798144,0.00038917218159869785,0.003508701677672558,1.7179870117387094e-10,7.86868461666324e-10,5.447063148361287e-10,903890,Nada,Nada
0.001191599071447881,0.00039268706142836865,0.0034274712280158988,2.2330279956755712e-10,9.954373683532884e-10,6.990916062390713e-10,270065,Nada,Nada
0.000872981292371034,0.0005677516506277486,0.003866146894011916,1.7325950962351316e-10,8.288061990412199e-10,5.653290576848526e-10,383969,Nada,Nada
0.0009048876438631326,0.0004962627749761291,0.003774345583555475,1.557644794308383e-10,7.364903483882185e-10,5.068609210162897e-10,650523,Nada,Nada
0.0009084934598460394,0.00048055829318989523,0.0037029407109871078,1.6368763231806874e-10,7.774463992163277e-10,5.286444711522513e-10,729692,Nada,Nada
0.0010485128571516725,0.00043045763557179547,0.0036282896974666433,1.793467057136028e-10,8.320361245254129e-10,5.67008866282512e-10,319596,Nada,Nada
0.0009548040429656726,0.0005282997803051002,0.003683541965498161,1.6745802579477237e-10,7.944204521107705e-10,5.372997733695439e-10,378079,Nada,Nada
0.0011366084372040142,0.00035755569557861805,0.0033654806625607785,1.911488505015396e-10,8.634037255545811e-10,5.998273131406019e-10,165107,Nada,Nada
0.0009947045120462723,0.0004096827868294418,0.0035094867028543316,1.9045675859076382e-10,8.844216145445367e-10,6.082813105592929e-10,682298,Nada,Nada
0.0010295617992961987,0.00048185854471982864,0.0036777377611040968,1.718549577393947e-10,7.901700340097573e-10,5.514981572865139e-10,768669,Nada,Nada
0.001053881991633893,0.0004053087184701006,0.0035872500340769576,1.754375689637193e-10,8.137466185610729e-10,5.539210122143391e-10,476928,Nada,Nada
0.0008877452205257493,0.0005111645133847477,0.0037864110136168303,1.6633145538847532e-10,7.993498492170103e-10,5.370062803501117e-10,810304,Nada,Nada
0.0008919456395157565,0.0004942433373563581,0.003739613728925019,1.5924359073314295e-10,7.60717639791063e-10,5.149497667554017e-10,792284,Nada,Nada
0.0011078047046345187,0.0004632657583954742,0.0036764002254311896,1.8733874065558765e-10,8.58610051715846e-10,5.899140961926121e-10,240264,Nada,Nada
0.0010217874243242777,0.00047287264845447154,0.003652529745848057,1.6701320560916983e-10,7.7257402122093e-10,5.342158384365539e-10,917624,Nada,Nada
0.0011025299475429366,0.0004864395678670696,0.003644471860058359,1.8670860114932263e-10,8.576906923038668e-10,5.892394749588364e-10,863158,Nada,Nada
0.0010228297426502413,0.00046040621002120394,0.0036212051916605192,1.6915857318561412e-10,7.827146594466911e-10,5.403069563408664e-10,99374,Nada,Nada
0.001002907996233528,0.0004093544199802579,0.003478860063624639,1.868605474929279e-10,8.641256502066684e-10,5.983928200409038e-10,101356,Nada,Nada
0.0009440058235795442,0.0005214077248925439,0.0037586312129881377,1.6357337715410911e-10,7.66746399195904e-10,5.305720195720627e-10,967757,Nada,Nada
0.0011224865049996864,0.0004596545889634104,0.003605317076890564,2.124621026676647e-10,9.68627070556715e-10,6.683928858571456e-10,497603,Nada,Nada
0.0009232539969126509,0.00048298977065192505,0.0037786724967300883,1.5971840770980592e-10,7.538682973236255e-10,5.166685358849773e-10,807930,Nada,Nada
0.0009014080274226739,0.0005764261897564829,0.0039253430213426034,1.6968788311554957e-10,8.056612395210463e-10,5.53878791876552e-10,522195,Nada,Nada
0.0010106518908635084,0.00047963367300695266,0.003671692460180193,1.830382519398566e-10,8.465078290712764e-10,5.877574614589947e-10,940425,Nada,Nada
0.0011583071051268494,0.000455312202924788,0.003634866674224352,2.274012290866062e-10,1.0236513637088261e-09,7.149724665226964e-10,491712,Nada,Nada
0.0009891803220858442,0.0005165214648714532,0.0037522798973491536,1.7338542981025474e-10,8.126992025698923e-10,5.553447563212281e-10,190749,Nada,Nada
0.000976941127109048,0.00046253124364191884,0.0036549087150720533,1.63466968626652e-10,7.648518532765314e-10,5.243201690635691e-10,636998,Nada,Nada
0.0012507200181258065,0.0003690490352276239,0.003406814442473144,2.3540996669210627e-10,1.0399354391951824e-09,7.286115380484604e-10,643205,Nada,Nada
0.001030566970364168,0.00036073692448955637,0.003439095018441727,1.7560769818635666e-10,8.116567318125705e-10,5.558345850705459e-10,165896,Nada,Nada
0.0010372138637291205,0.0003418182430081206,0.003454126611620853,1.784778285744042e-10,8.208188257866032e-10,5.678999972106518e-10,474899,Nada,Nada
0.0011209025183083184,0.00037307596928894674,0.0034730479091968688,1.8492318218996312e-10,8.401542746209216e-10,5.811435664827133e-10,74165,Nada,Nada
0.0009635182242307185,0.00047095064460046343,0.003685930150167737,1.632705593496272e-10,7.641520734799727e-10,5.256716665593311e-10,559737,Nada,Nada
0.0009768861643557765,0.0004815150508623983,0.0036849797575252154,1.5979937153535448e-10,7.511958904286052e-10,5.122286795578771e-10,951544,Nada,Nada
0.0011052112790646044,0.00043663385176489475,0.0036127302286064183,1.7646154880819035e-10,8.09658249199644e-10,5.543104095026721e-10,479267,Nada,Nada
0.0010459068567595683,0.0004339440503539198,0.003633614511054756,1.710743164077477e-10,7.900777163378853e-10,5.424943352886482e-10,500823,Nada,Nada
0.001133280590201371,0.000418161492143128,0.0035721513538928924,2.120501981554387e-10,9.485998647914325e-10,6.717578636672266e-10,914858,Nada,Nada
0.0010849215023114986,0.0004275894025122575,0.003571980500243594,1.8395005557098125e-10,8.432918420286845e-10,5.814606798255623e-10,829556,Nada,Nada
0.0008766792239864929,0.00048577264959931676,0.0037219947501458033,1.7164520332347632e-10,8.175041929676464e-10,5.580181195133615e-10,586305,Nada,Nada
0.0010538379425638282,0.00044902132593472547,0.003607499089073724,1.9516092615736884e-10,8.946876161601899e-10,6.228260532122804e-10,986036,Nada,Nada
0.0010352586591788537,0.0005165675622260505,0.003803503469932085,1.827738537772466e-10,8.416307582090674e-10,5.866426123671712e-10,629546,Nada,Nada
0.0008694277665108315,0.0005292019709024935,0.0038889998200334138,1.666534232326219e-10,7.983575143449772e-10,5.431126754848959e-10,483150,Nada,Nada
0.0010584606215049387,0.00043850800277728735,0.0035868490716005567,1.8921802257738362e-10,8.740860378190318e-10,6.000164986843003e-10,969874,Nada,Nada
0.0009926600015302037,0.00048393064215834065,0.003655411950709967,1.609536685840955e-10,7.531706992000325e-10,5.151893560621561e-10,257958,Nada,Nada
0.001219160777338453,0.0004093848435968062,0.0035549401905806835,2.4410026874899627e-10,1.0841113946823033e-09,7.586702232793699e-10,496654,Nada,Nada
0.0012509020481470336,0.0004531339499431202,0.0035564572314912223,2.987942627587308e-10,1.3366059351608587e-09,9.217602580670082e-10,213715,Nada,Nada
0.0010304919588462714,0.00047155038938375354,0.0037327855334000058,1.6604229380845598e-10,7.63210742162034e-10,5.318201638343398e-10,692557,Nada,Nada
0.0009627716790661007,0.0005241797050084946,0.003766686212909649,1.7162371240123142e-10,8.041291779009062e-10,5.553241671235436e-10,226300,Nada,Nada
0.0011445012866917585,0.0004395377044803192,0.0035964153804125265,2.2737639616250685e-10,1.0207621889568468e-09,7.176388842036197e-10,767063,Nada,Nada
0.0009452557928899449,0.00046684094165906956,0.0037259184512298117,1.5618986401402408e-10,7.344724349087666e-10,5.027400512492701e-10,330428,Nada,Nada
0.0010683116225839733,0.0004548775957696266,0.003626731610509386,1.7610213389440504e-10,8.127250677185666e-10,5.567196544211196e-10,650198,Nada,Nada
0.001014865669817048,0.000499441893610023,0.0037941852156900234,1.8923191771217735e-10,8.733597401728859e-10,6.08296934401936e-10,270718,Nada,Nada
0.0009832667190084177,0.0004344696421739599,0.003609919016061128,1.6137819878905575e-10,7.505355029209252e-10,5.180191782419156e-10,177256,Nada,Nada
0.0010656302684648867,0.00040284760682901625,0.0035529727333037647,1.7572645013689126e-10,8.060304921710694e-10,5.564740841416725e-10,591273,Nada,Nada
0.0011208568218225826,0.00041168297279950254,0.0035298687106647673,1.9720503634416234e-10,8.958150228227881e-10,6.211282861667837e-10,569472,Nada,Nada
0.0012402605210940886,0.00035535693539993294,0.0034203936815453925,2.349904663812864e-10,1.029334698380924e-09,7.322498626290942e-10,640633,Nada,Nada
0.0010405778662947514,0.0004645925022327577,0.003622553644403278,1.755600056244329e-10,8.135777999964475e-10,5.581300213920295e-10,77083,Nada,Nada
0.0012282388994676765,0.0003478546182281412,0.003385288729313173,2.2830697758742977e-10,1.0191915739699773e-09,7.021369315086003e-10,71966,Nada,Nada
0.0009818278408036496,0.0004353485179942178,0.0035534062387942524,1.6490100322219075e-10,7.703546289942486e-10,5.278619997121839e-10,830515,Nada,Nada
0.0011846600190983572,0.00041294237035468666,0.0034879522929017067,2.3171462622217892e-10,1.046699013555396e-09,7.202811483546548e-10,796111,Nada,Nada
0.0011149525870776244,0.0004989490012863638,0.0037086428561930525,2.415649521269717e-10,1.0994633717892617e-09,7.648904316823845e-10,990054,Nada,Nada
0.0011946720931130116,0.0004689388547637379,0.003658959503433075,2.482023955095009e-10,1.1170869344054003e-09,7.740028329825108e-10,659023,Nada,Nada
0.001257876757640543,0.0003439055643576336,0.003360004562702172,2.3211368661763869e-10,1.0275919026775058e-09,7.134053742275632e-10,869646,Nada,Nada
0.0011958994216145155,0.0003840389318723058,0.0034425986841179063,2.1780478324920027e-10,9.672434800498826e-10,6.830628971657119e-10,879996,Nada,Nada
0.0011476621750478614,0.0003971731172714703,0.0035008640380246358,2.0093376682377848e-10,9.146449995056432e-10,6.261317518727202e-10,751763,Nada,Nada
0.0011408057798724819,0.00043262545389640507,0.0035648443573720566,2.0163956776393969e-10,9.153764021910474e-10,6.315265074382329e-10,467921,Nada,Nada
0.0009637510017034286,0.0005001094274803941,0.0037722916926074337,1.7289549954106927e-10,8.08695550519347e-10,5.582013907348809e-10,274051,Nada,Nada
0.0011311336610876869,0.0004589836043808088,0.0036213468886479574,1.969604359957346e-10,8.953618923308033e-10,6.204157572757526e-10,740707,Nada,Nada
0.0011705078975295404,0.00034973243694482955,0.003393939605918299,1.8820993118970028e-10,8.488289262542676e-10,5.853082126404026e-10,194001,Nada,Nada
0.001049874768258514,0.0003976004862422873,0.0035299722980906153,1.8204367339383043e-10,8.40192285582088e-10,5.773271062251445e-10,908040,Nada,Nada
0.00098309938960948,0.0004617299698950638,0.0036798471273069774,1.6706535135582305e-10,7.799929562239049e-10,5.36245314776748e-10,619745,Nada,Nada
0.0009668497287076888,0.00043321348526760626,0.0036078102690493947,1.6472139042463308e-10,7.648836585447949e-10,5.311052674378269e-10,958500,Nada,Nada
0.0009806599601260148,0.0005044818142884437,0.0037368432552407757,1.6024515614529294e-10,7.530857231631044e-10,5.134756871811822e-10,995838,Nada,Nada
0.0009460877211798305,0.000517155538127131,0.003819371434489182,1.5695674779489646e-10,7.420349056343099e-10,5.055690951362031e-10,449279,Nada,Nada
0.0011589593066411636,0.0003823108668663359,0.0034796456004991348,2.1237745629633347e-10,9.58327813629878e-10,6.636797875761938e-10,656909,Nada,Nada
0.0009101510507350373,0.0005395250971562133,0.0037874708329902382,1.694339778604226e-10,8.096725595896152e-10,5.478069975253203e-10,406820,Nada,Nada
0.0010976049540137283,0.0004370883093652557,0.003624558402115569,1.8975455549274784e-10,8.696445090010217e-10,5.971114191761963e-10,787152,Nada,Nada
0.0010219822174039773,0.00048090441326672736,0.003676405750762416,1.7435007115718755e-10,8.070663153869254e-10,5.569205949738545e-10,228436,Nada,Nada
0.001178480736382343,0.0004498321271983339,0.003639311317808866,2.2969558399307934e-10,1.0225282998429511e-09,7.250709785674875e-10,343248,Nada,Nada
0.0013022577381025535,0.0003653216783324128,0.003358603404122547,2.7629923556805137e-10,1.2137735564798586e-09,8.455690761026837e-10,16880,Nada,Nada
0.0011553494477559028,0.00040802265052065104,0.0035299993091866618,2.0850982422099773e-10,9.391386804299114e-10,6.546330582163049e-10,248828,Nada,Nada
0.0011104763233897293,0.0004496629232694476,0.0036288639056886686,1.905957178378487e-10,8.646847434277071e-10,6.036442572039109e-10,873788,Nada,Nada
0.0012543082239503817,0.00042374210588295665,0.003547100022546762,2.808684841244188e-10,1.2525913808835582e-09,8.666788692249137e-10,797974,Nada,Nada
0.0012697340012050365,0.00042874852519315,0.0035000025845532503,2.5661402939498554e-10,1.1333947595377171e-09,7.941841576392996e-10,385064,Nada,Nada
0.001159987401988165,0.00042036468595655724,0.0035211102231419676,2.1242714699378803e-10,9.511158236890151e-10,6.691443230623607e-10,980274,Nada,Nada
0.001271387685754972,0.00036199359186129014,0.0034562900907169876,2.3825648724367754e-10,1.0516093987025088e-09,7.319928306338878e-10,129591,Nada,Nada
0.0010328277862831638,0.0005234654580733763,0.0037919133676938173,1.8838261501194854e-10,8.678234810367118e-10,6.057060674248357e-10,13711,Nada,Nada
0.0010870261386966508,0.00043646222604410464,0.0036288490169161104,1.776233784590438e-10,8.18980238996481e-10,5.593462999472453e-10,68354,Nada,Nada
0.0010916697661917385,0.00036649300550208334,0.003467861050495098,1.8568215467567676e-10,8.381176132941157e-10,5.889112667333372e-10,175586,Nada,Nada
0.0010971258902754963,0.0004625409363439664,0.0036554478602947374,1.9021021252646401e-10,8.701892385496004e-10,6.021675418027046e-10,851032,Nada,Nada
0.000992148602665333,0.00044372730758005435,0.003658730930248188,1.6933057169746054e-10,7.869449040163139e-10,5.436303339816361e-10,873318,Nada,Nada
0.0010099012291025485,0.000453000196680917,0.0037183497183020486,1.6118735509147195e-10,7.445231346209774e-10,5.158805214816875e-10,6044,Nada,Nada
0.0011695410698570527,0.0003971777177579773,0.0035502547607973657,2.1205798198839355e-10,9.443919222713794e-10,6.671566559112145e-10,727050,Nada,Nada
0.0013061824813881417,0.00034164210137752423,0.003252893370375018,2.810239578144411e-10,1.2136203649472849e-09,8.685042323389993e-10,274545,Nada,Nada
0.0011324942124005073,0.00041084246313677017,0.0035104618064341437,1.961968727409702e-10,8.870439366177714e-10,6.189505965084967e-10,769863,Nada,Nada
0.0009945069239769802,0.0004524568308307486,0.0036840108800674023,1.687923307910466e-10,7.924828213518048e-10,5.374010988311879e-10,41967,Nada,Nada
0.000994161025211783,0.0004657034998894987,0.0037154943030455892,1.6922526432045602e-10,7.889551490514277e-10,5.419090677923215e-10,343456,Nada,Nada
0.0010643193665444417,0.0003973708997010362,0.0034742999939635913,1.8180075402685795e-10,8.356772768686923e-10,5.736569769204282e-10,185260,Nada,Nada
0.0010778021152209963,0.00044769567817178025,0.0036286688646824227,1.75257693262722e-10,8.064350257866643e-10,5.543010139773744e-10,209278,Nada,Nada
0.001106735554234783,0.0004661959059482469,0.003642707890994536,1.8672057053976777e-10,8.521416877744886e-10,5.901482414642913e-10,807093,Nada,Nada
0.0011850997500929624,0.00042377258135427114,0.0034594762518266905,2.384123060958078e-10,1.0704833443820476e-09,7.441014407266846e-10,485127,Nada,Nada
0.0011293622923877,0.0004024228508986774,0.003492843125815726,1.9409901148384662e-10,8.766001511342577e-10,6.103884098447245e-10,589388,Nada,Nada
0.0011620011513586964,0.00040290029566812343,0.003463021452532277,2.0991101171228463e-10,9.446462182500142e-10,6.584576378841489e-10,551410,Nada,Nada
0.0010633592933397356,0.00042278766652682943,0.0035649893160924692,1.8104483521119e-10,8.318756003261801e-10,5.745177635049708e-10,129772,Nada,Nada
0.0012176791041540954,0.00037167266188446274,0.003475767896510444,2.1712175768342168e-10,9.692475802669514e-10,6.728465407304898e-10,574962,Nada,Nada
0.0010933787844987345,0.00038986864213895906,0.003520876018216153,1.7565347643641517e-10,7.993430158603245e-10,5.535506868775336e-10,524910,Nada,Nada
0.0010498337961080849,0.00042368661101005825,0.003576284268092659,1.7215733885742611e-10,7.856800743042395e-10,5.509014498940873e-10,883869,Nada,Nada
0.001140663567744539,0.00035178822140936986,0.003355917629042763,1.9095696286426066e-10,8.657712119913818e-10,5.972705487162552e-10,847986,Nada,Nada
0.001161765436417094,0.0004654211361124129,0.003641955505860708,2.1546105661252798e-10,9.768098837856621e-10,6.730917043009892e-10,462440,Nada,Nada
0.0011569532872082455,0.00042600119611599005,0.0035833023212275034,2.1053878429717278e-10,9.617751847967445e-10,6.555251154161963e-10,523431,Nada,Nada
0.0011445283903858243,0.00035606256928290785,0.003446042683800679,1.91078654509514e-10,8.559536297424091e-10,6.029546705130945e-10,153282,Nada,Nada
0.001169173637820299,0.0003919023466349405,0.0034492702728911996,2.1398542956703543e-10,9.545917875264945e-10,6.716969375045948e-10,453302,Nada,Nada
0.001099855216452163,0.0004579306636945581,0.0036034243722632606,1.9063868014884917e-10,8.762893390907968e-10,5.997107788082375e-10,441799,Nada,Nada
0.0010620512833049464,0.00048808992395811454,0.0036787920961431275,1.7803151664005768e-10,8.231626954641498e-10,5.647230154973061e-10,348680,Nada,Nada
0.0012478348526076607,0.0003907985290874373,0.003459302460364021,2.3613918128949433e-10,1.037132068108655e-09,7.353905684641515e-10,876183,Nada,Nada
0.0008743890971238663,0.0005065859935090359,0.0038118143284219925,1.60350945126199e-10,7.665866670186858e-10,5.216756355577594e-10,4097,Nada,Nada
0.0009571205247419523,0.000529236725746514,0.0038157660738700767,1.7652881002179094e-10,8.349304780158745e-10,5.679293362437793e-10,476099,Nada,Nada
0.0009260403933143564,0.0004384380291652078,0.003579513328110578,1.7670409277244393e-10,8.357180340018991e-10,5.686023370992347e-10,189528,Nada,Nada
0.0010771471654466148,0.00040103442713764224,0.0035310696355843733,1.7493091647076883e-10,7.938335047151445e-10,5.56688308338766e-10,239191,Nada,Nada
0.0011320711764359148,0.00037414194322702126,0.003470099857955109,1.859737251030599e-10,8.407127327795309e-10,5.830241507876239e-10,815019,Nada,Nada
0.0010634389740097393,0.00043829539210398763,0.003614928267249628,1.7166223949989193e-10,7.873312062176711e-10,5.453958731348375e-10,370655,Nada,Nada
0.0012044591639169913,0.00041651663665470164,0.0034713170696026533,2.156575183398701e-10,9.68669551961764e-10,6.714502598140918e-10,508548,Nada,Nada
0.0010776322305493503,0.0005039526624963175,0.0037120649080340028,2.047011384991139e-10,9.387780005817199e-10,6.515552400554582e-10,219429,Nada,Nada
0.0010546453219063745,0.0004942364713995133,0.0037194481989185598,1.9852049645925213e-10,9.155325932638795e-10,6.321075648941738e-10,554150,Nada,Nada
0.0010216782347773038,0.0005123955042498473,0.0037052820350033013,1.9201453666616515e-10,8.95353825849101e-10,6.124350985317562e-10,441013,Nada,Nada
0.001120110471243733,0.0003772375670093972,0.003451810830021075,1.9099311976208618e-10,8.671896183228838e-10,6.002218430830615e-10,429783,Nada,Nada
0.0010491205602428044,0.0004114321866041007,0.003539695904738414,1.7006735125547436e-10,7.795711748228142e-10,5.404402327655307e-10,607331,Nada,Nada
0.000971390741867028,0.00044316518762676236,0.003612661232871043,1.6068103408321287e-10,7.597589701139569e-10,5.122253962550782e-10,749098,Nada,Nada
0.0009410403545420231,0.00048433338060320454,0.0037388254733124945,1.6968805383773545e-10,7.9680561108884e-10,5.490066871501272e-10,652803,Nada,Nada
0.0009639561484930319,0.0005477462235510024,0.003867771231772895,1.7104309117869104e-10,8.095306309057745e-10,5.492143266003025e-10,435399,Nada,Nada
0.0012655871799119596,0.00040196211342101445,0.003481902604652834,2.4605184396088733e-10,1.0855239601214273e-09,7.58983396454972e-10,25488,Nada,Nada
0.0010279215943514008,0.0004532121918037363,0.003621342189812761,1.7153518103731984e-10,7.939987994653121e-10,5.458718394793438e-10,722208,Nada,Nada
0.0010240628560986174,0.0004214582406269879,0.0035791398758549674,1.6518359245322678e-10,7.674514840946627e-10,5.241113885294651e-10,708319,Nada,Nada
0.0010906431501681174,0.0004609634855887193,0.0036808685142619185,1.9298181901675647e-10,8.823408043144358e-10,6.118378688499891e-10,402159,Nada,Nada
0.0009020886610940305,0.00045932242852198435,0.0036907791513044186,1.7286846133412452e-10,8.15843662914403e-10,5.606430090576085e-10,333883,Nada,Nada
0.0008859715834269042,0.0005871549148467432,0.0039023432999755036,1.6903017262024497e-10,8.068623569540383e-10,5.518815651123677e-10,985297,Nada,Nada
0.0010546788020893132,0.0004052101013877462,0.0034129122689341203,1.9522701047757461e-10,8.983105189894394e-10,6.188595340185102e-10,862110,Nada,Nada
0.001013579261710409,0.0005210553152461243,0.0037337048462770515,1.8385303887693335e-10,8.566411547745886e-10,5.88171679947819e-10,616263,Nada,Nada
0.0010155102357856628,0.00047677589254772716,0.0036358673594611723,1.7293884951701443e-10,8.030494486826867e-10,5.532644783104008e-10,808814,Nada,Nada
0.0011072162743726124,0.0004375792542422344,0.0035544273579222814,1.773384862616188e-10,8.141613131133683e-10,5.572323436344423e-10,623592,Nada,Nada
0.0011011256076634834,0.0004446094710125727,0.0036017555959455445,1.9681965245394869e-10,9.019630661315615e-10,6.199981063702016e-10,865927,Nada,Nada
0.0010634595585020242,0.00041382232772839547,0.003598639331140874,1.7654373435738492e-10,8.09648843572917e-10,5.601188826709137e-10,68903,Nada,Nada
0.0010177384722458696,0.00046302985782645657,0.0036562142158207784,1.730253011639114e-10,8.049748184785063e-10,5.518899760431782e-10,384988,Nada,Nada
0.0011531604690706856,0.0004062568730274232,0.0034857395936496215,2.1027020405123921e-10,9.573470462229493e-10,6.545628737332073e-10,639679,Nada,Nada
0.0011177248431573552,0.00041838769508482644,0.003486498923670519,1.9373101784046898e-10,8.809051100933617e-10,6.110464079709885e-10,227559,Nada,Nada
0.0009962991252722533,0.00046326092612361574,0.0036212135353115293,1.5597218192741897e-10,7.298084017015487e-10,4.975221150867674e-10,302092,Nada,Nada
0.0011935621571209437,0.00038834063000274733,0.0035077638574153103,2.154571829249253e-10,9.73303273208421e-10,6.670296200022146e-10,694404,Nada,Nada
0.0008683455834268679,0.000498112974511999,0.003704710749850134,1.792523635719706e-10,8.562245758620546e-10,5.844367260027118e-10,757175,Nada,Nada
0.0010946800857457063,0.0004428093874110787,0.0036164702660976184,1.8660309730262194e-10,8.53335967024182e-10,5.886902662303027e-10,699016,Nada,Nada
0.0009814818524328873,0.0004508334865351696,0.0036733471533444183,1.6191347994604692e-10,7.578104233071499e-10,5.174054340541746e-10,714797,Nada,Nada
0.001081788278807907,0.00044518459346864114,0.0035610793552928693,1.6801513276295196e-10,7.681111654551082e-10,5.336068248398831e-10,659029,Nada,Nada
0.0010783639287641783,0.00041728852081571264,0.0034690466148289746,1.8678842472419986e-10,8.514772582516574e-10,5.928912766667547e-10,439778,Nada,Nada
0.0010267823197753936,0.0004489944888048133,0.003673261474295881,1.775313458069492e-10,8.340368216136077e-10,5.608702905011425e-10,233071,Nada,Nada
0.0012388566496628391,0.00039121996995701086,0.003411125004996297,2.4194584218524414e-10,1.0794178046181153e-09,7.487181389555375e-10,687217,Nada,Nada
0.001033006435506573,0.0005035956354119994,0.003730585403846314,1.7796872514434218e-10,8.264447020810286e-10,5.675417820476002e-10,435086,Nada,Nada
0.0009810640777009564,0.0005045228426125296,0.003792382367721775,1.6022102704969923e-10,7.510410223503964e-10,5.140081795707473e-10,381072,Nada,Nada
0.0009076253853746471,0.0004980609142329161,0.003791460448575878,1.6550966755908192e-10,7.843779355240625e-10,5.370828681828868e-10,267613,Nada,Nada
0.0011966817438169436,0.0004020180018805081,0.0034729411402052027,2.3370711132991143e-10,1.0557474872481506e-09,7.249665098794169e-10,75223,Nada,Nada
0.000966001225714832,0.0005400894207353267,0.0038533281145301745,1.693277669849359e-10,7.973033870640001e-10,5.454657728807387e-10,788942,Nada,Nada
0.001130004658683114,0.00043791784092333906,0.0036344200291995366,2.0178056162896276e-10,9.123988589351598e-10,6.366867486615304e-10,916742,Nada,Nada
0.00104897837555755,0.00047128712359606847,0.003625393786038006,1.7826202783132898e-10,8.259482184366603e-10,5.656006436004693e-10,770121,Nada,Nada
0.0010707933416440358,0.0004017622297295186,0.0035290579862662283,1.7478424658340428e-10,7.97791945670017e-10,5.54841290912287e-10,347235,Nada,Nada
0.0011913663452256076,0.00035479407751551106,0.0033545243032693465,2.2218670654820646e-10,9.831046577436843e-10,6.991988590297654e-10,589511,Nada,Nada
0.001066560146094978,0.00044264810117252676,0.0035945030172970295,1.8850879605611659e-10,8.627095143694128e-10,6.000507737314361e-10,468452,Nada,Nada
0.0010264643004089787,0.0005782514911702814,0.00375844945834836,1.9855367378842148e-10,9.231992508662487e-10,6.361880542100014e-10,69193,Nada,Nada
0.0009829913610058419,0.0004340387992690957,0.0036078521714648813,1.579415539024596e-10,7.321631748311035e-10,5.076961072009232e-10,190831,Nada,Nada
0.0011742920228211703,0.0003607607982341271,0.003395439175406352,1.9992645944421872e-10,8.93216263228858e-10,6.247537851150372e-10,715487,Nada,Nada
0.0009622880397981308,0.0005411472589806575,0.0038242206378091112,1.706951594431271e-10,7.982666356537542e-10,5.528937899349463e-10,673917,Nada,Nada
0.0010944793993565814,0.00047793562669572794,0.003604292918132882,1.8619898800190096e-10,8.570961392548388e-10,5.871864761832619e-10,213303,Nada,Nada
0.0011145690567744002,0.0004775143438991775,0.003680593851113478,2.0906397227514627e-10,9.463006263332041e-10,6.634383673259317e-10,147109,Nada,Nada
0.0009183512826441666,0.00047736294277017047,0.00368553107593793,1.7092640242304328e-10,8.14115042777671e-10,5.49636089946798e-10,327539,Nada,Nada
0.0010664146235319332,0.0005017512207336378,0.0037863386958027897,1.8673398129139673e-10,8.554572691947326e-10,5.966598391252514e-10,585506,Nada,Nada
0.0009946738971648437,0.0004562659344456127,0.003651700006746833,1.5678440935823034e-10,7.402488956721707e-10,4.969923885287413e-10,514374,Nada,Nada
0.001173427202605553,0.00042770130771449825,0.003616545914035432,2.0735257267423965e-10,9.343994307501396e-10,6.46455842602111e-10,823796,Nada,Nada
0.0011311328593795154,0.00040866892763053895,0.003461363523797995,1.9479570836337555e-10,8.773584714668629e-10,6.152765786653564e-10,35764,Nada,Nada
0.0009432142643790083,0.0005016678331763173,0.0037596903088638407,1.5815548762834409e-10,7.439167014124149e-10,5.103149506067712e-10,388612,Nada,Nada
0.001157668671792828,0.0003370912260915216,0.0033699395393294554,1.975624314062408e-10,8.905544227356334e-10,6.167039102372893e-10,266200,Nada,Nada
0.0011202433811710706,0.00039384404352766386,0.0035174613257813125,1.9628063191488172e-10,8.893377098948787e-10,6.186488917040253e-10,130312,Nada,Nada
0.0009881179881827062,0.0005048991509957928,0.003738815843238064,1.8382132168927937e-10,8.6094454792251e-10,5.894874260467504e-10,220210,Nada,Nada
